# weightThreshold=8
# threshold_off=5.60
# weightlimit=300
# hxScale=527
# CAMERA_DELAY=2.0
# startup_offset=173768
# startup_note=STARTUP_ZERO spread=1227 < 3000.0
# startup_attempts=1
# startup_delay=10.54
time,mono_t,raw,offset,weight,sigma,threshold,state,events
19:26:12,841.071,173775,173768,-0.01,1.06,10.98,IDLE,
19:26:13,842.012,174574,173768,-1.53,1.07,10.98,IDLE,
19:26:14,843.110,173498,173768,0.51,1.10,10.99,IDLE,
19:26:15,844.051,172186,173768,3.00,1.11,10.99,IDLE,
19:26:16,845.148,173360,173768,0.77,1.16,11.00,IDLE,
19:26:17,846.088,173301,173768,0.89,1.11,11.00,IDLE,
19:26:18,847.029,173265,173768,0.95,1.05,11.00,IDLE,
19:26:19,848.126,173264,173768,0.96,1.02,11.00,IDLE,
19:26:20,849.066,172859,173768,1.72,1.01,11.00,IDLE,
19:26:21,850.010,172859,173768,1.72,1.00,11.00,IDLE,
19:26:22,851.108,173881,173768,-0.22,1.00,11.00,IDLE,
19:26:23,852.048,173180,173768,1.11,1.01,11.00,IDLE,
19:26:24,853.145,172709,173768,2.01,1.02,11.01,IDLE,
19:26:25,854.086,173126,173768,1.22,1.02,11.01,IDLE,
19:26:26,855.027,174097,173768,-0.63,1.02,11.01,IDLE,
19:26:27,856.124,174076,173768,-0.59,1.05,11.01,IDLE,
19:26:28,857.065,173852,173768,-0.16,1.06,11.01,IDLE,
19:26:29,858.005,172872,173768,1.70,1.03,11.01,IDLE,
19:26:30,859.105,174126,173768,-0.68,1.04,11.01,IDLE,
19:26:31,860.048,174029,173768,-0.50,1.05,11.01,IDLE,
19:26:32,861.146,173560,173768,0.39,1.05,11.02,IDLE,
19:26:33,862.086,173674,173768,0.18,1.05,11.02,IDLE,
19:26:34,863.027,174051,173768,-0.54,1.06,11.02,IDLE,
19:26:35,864.125,173513,173768,0.48,1.06,11.02,IDLE,
19:26:36,865.065,173485,173768,0.54,1.05,11.02,IDLE,
19:26:37,866.005,173767,173768,0.00,1.05,11.02,IDLE,
19:26:38,867.103,172846,173768,1.75,1.06,11.03,IDLE,
19:26:39,868.043,173416,173768,0.67,1.06,11.03,IDLE,
19:26:40,869.141,173466,173768,0.57,1.05,11.03,IDLE,
19:26:41,870.081,173406,173768,0.69,1.02,11.03,IDLE,
19:26:42,871.022,173271,173768,0.94,0.99,11.03,IDLE,
19:26:43,872.122,173413,173768,0.67,0.99,11.03,IDLE,
19:26:44,873.063,173133,173768,1.20,0.98,11.03,IDLE,
19:26:45,874.004,172924,173768,1.60,1.00,11.03,IDLE,
19:26:46,875.101,172936,173768,1.58,0.99,11.03,IDLE,
19:26:47,876.041,173073,173768,1.32,0.95,11.03,IDLE,
19:26:48,877.139,173012,173768,1.43,0.90,11.02,IDLE,
19:26:49,878.079,172944,173768,1.56,0.85,11.02,IDLE,
19:26:50,879.020,172549,173768,2.31,0.89,11.01,IDLE,
19:26:51,880.118,172989,173768,1.48,0.88,11.01,IDLE,
19:26:52,881.059,173894,173768,-0.24,0.88,11.00,IDLE,
19:26:53,882.156,174133,173768,-0.69,0.90,11.00,IDLE,
19:26:54,883.097,173159,173768,1.15,0.90,11.00,IDLE,
19:26:55,884.037,173919,173768,-0.29,0.91,10.99,IDLE,
19:26:56,885.134,173256,173768,0.97,0.91,10.99,IDLE,
19:26:57,886.074,173242,173768,1.00,0.89,10.99,IDLE,
19:26:58,887.015,173199,173768,1.08,0.88,10.98,IDLE,
19:26:59,888.112,173753,173768,0.03,0.87,10.98,IDLE,
19:27:00,889.052,172582,173768,2.25,0.85,10.97,IDLE,
19:27:01,890.149,172685,173768,2.05,0.86,10.97,IDLE,
19:27:02,891.090,173231,173768,1.02,0.87,10.96,IDLE,
19:27:03,892.030,173890,173768,-0.23,0.85,10.96,IDLE,
19:27:04,893.128,173643,173768,0.24,0.85,10.95,IDLE,
19:27:05,894.068,173867,173768,-0.19,0.85,10.95,IDLE,
19:27:06,895.013,172699,173768,2.03,0.86,10.94,IDLE,
19:27:07,896.110,173872,173768,-0.20,0.84,10.94,IDLE,
19:27:08,897.050,173313,173768,0.86,0.84,10.93,IDLE,
19:27:09,898.146,173045,173768,1.37,0.85,10.93,IDLE,
19:27:10,899.087,173040,173768,1.38,0.85,10.92,IDLE,
19:27:11,900.027,174451,173768,-1.30,0.85,10.92,IDLE,
19:27:12,901.125,173187,173768,1.10,0.87,10.91,IDLE,
19:27:13,902.066,173773,173768,-0.01,0.87,10.91,IDLE,
19:27:14,903.006,173042,173768,1.38,0.87,10.90,IDLE,
19:27:15,904.103,173761,173768,0.01,0.87,10.90,IDLE,
19:27:16,905.044,173444,173768,0.61,0.87,10.90,IDLE,
19:27:17,906.141,173791,173768,-0.04,0.87,10.89,IDLE,
19:27:18,907.082,173580,173768,0.36,0.86,10.89,IDLE,
19:27:19,908.022,173355,173768,0.78,0.85,10.89,IDLE,
19:27:20,909.119,172930,173768,1.59,0.83,10.88,IDLE,
19:27:21,910.054,173212,173768,1.05,0.83,10.88,IDLE,
19:27:22,911.135,173116,173768,1.24,0.81,10.87,IDLE,
19:27:23,912.060,173105,173768,1.26,0.76,10.86,IDLE,
19:27:24,913.141,173220,173768,1.04,0.76,10.86,IDLE,
19:27:25,914.068,173107,173768,1.25,0.75,10.85,IDLE,
19:27:26,915.153,173043,173768,1.37,0.72,10.84,IDLE,
19:27:27,916.093,173625,173768,0.27,0.72,10.83,IDLE,
19:27:28,917.034,173426,173768,0.65,0.72,10.82,IDLE,
19:27:29,918.136,173789,173768,-0.04,0.72,10.81,IDLE,
19:27:30,919.076,173295,173768,0.90,0.73,10.81,IDLE,
19:27:31,920.017,173205,173768,1.07,0.73,10.80,IDLE,
19:27:32,921.114,173103,173768,1.26,0.72,10.79,IDLE,
19:27:33,922.054,173746,173768,0.04,0.71,10.78,IDLE,
19:27:34,923.152,172781,173768,1.87,0.67,10.77,IDLE,
19:27:35,924.091,173701,173768,0.13,0.66,10.76,IDLE,
19:27:36,925.032,173462,173768,0.58,0.65,10.75,IDLE,
19:27:37,926.129,173276,173768,0.93,0.64,10.74,IDLE,
19:27:38,927.070,172995,173768,1.47,0.63,10.73,IDLE,
19:27:39,928.011,173067,173768,1.33,0.62,10.72,IDLE,
19:27:40,929.107,173744,173768,0.04,0.62,10.71,IDLE,
19:27:41,930.048,173033,173768,1.39,0.64,10.70,IDLE,
19:27:42,931.145,173660,173768,0.20,0.64,10.69,IDLE,
19:27:43,932.085,173101,173768,1.26,0.64,10.68,IDLE,
19:27:44,933.026,172963,173768,1.53,0.61,10.67,IDLE,
19:27:45,934.123,173432,173768,0.64,0.57,10.66,IDLE,
19:27:46,935.063,173581,173768,0.35,0.56,10.65,IDLE,
19:27:47,936.003,173224,173768,1.03,0.56,10.63,IDLE,
19:27:48,937.105,174165,173768,-0.75,0.58,10.62,IDLE,
19:27:49,938.045,173759,173768,0.02,0.60,10.61,IDLE,
19:27:50,939.141,173092,173768,1.28,0.60,10.60,IDLE,
19:27:51,940.081,174030,173768,-0.50,0.62,10.59,IDLE,
19:27:52,941.023,173418,173768,0.66,0.62,10.58,IDLE,
19:27:53,942.120,173226,173768,1.03,0.62,10.57,IDLE,
19:27:54,943.062,173109,173768,1.25,0.62,10.56,IDLE,
19:27:55,944.003,173817,173768,-0.09,0.64,10.56,IDLE,
19:27:56,945.100,173533,173768,0.44,0.65,10.55,IDLE,
19:27:57,946.040,173757,173768,0.02,0.65,10.54,IDLE,
19:27:58,947.136,172627,173768,2.16,0.71,10.53,IDLE,
19:27:59,948.076,173055,173768,1.35,0.73,10.53,IDLE,
19:28:00,949.016,173456,173768,0.59,0.72,10.52,IDLE,
19:28:01,950.113,173866,173768,-0.19,0.71,10.52,IDLE,
19:28:02,951.053,173867,173768,-0.19,0.72,10.51,IDLE,
19:28:03,952.151,173081,173768,1.30,0.77,10.51,IDLE,
19:28:04,953.092,172756,173768,1.92,0.79,10.51,IDLE,
19:28:05,954.032,173710,173768,0.11,0.80,10.51,IDLE,
19:28:06,955.129,173165,173768,1.14,0.79,10.51,IDLE,
19:28:07,956.074,172730,173768,1.97,0.80,10.50,IDLE,
19:28:08,957.014,173943,173768,-0.33,0.80,10.50,IDLE,
19:28:09,958.112,173438,173768,0.63,0.80,10.50,IDLE,
19:28:10,959.052,174001,173768,-0.44,0.82,10.50,IDLE,
19:28:11,960.149,173037,173768,1.39,0.82,10.50,IDLE,
19:28:12,961.092,173715,173768,0.10,0.81,10.50,IDLE,
19:28:13,962.033,173425,173768,0.65,0.80,10.50,IDLE,
19:28:14,963.132,173529,173768,0.45,0.78,10.50,IDLE,
19:28:15,964.073,173084,173768,1.30,0.78,10.49,IDLE,
19:28:16,965.014,173167,173768,1.14,0.79,10.49,IDLE,
19:28:17,966.111,173915,173768,-0.28,0.79,10.49,IDLE,
19:28:18,967.052,173100,173768,1.27,0.79,10.49,IDLE,
19:28:19,968.149,173226,173768,1.03,0.80,10.49,IDLE,
19:28:20,969.090,173565,173768,0.38,0.82,10.49,IDLE,
19:28:21,970.032,173001,173768,1.45,0.81,10.49,IDLE,
19:28:22,971.117,171737,173768,3.85,0.89,10.49,IDLE,
19:28:23,972.047,171465,173768,4.37,1.06,10.49,IDLE,
19:28:24,973.006,171226,173768,4.82,1.22,10.51,IDLE,
19:28:25,974.088,173717,173768,0.10,1.23,10.52,IDLE,
19:28:26,975.016,173552,173768,0.41,1.23,10.54,IDLE,
19:28:27,976.114,173874,173768,-0.20,1.24,10.55,IDLE,
19:28:28,977.055,172987,173768,1.48,1.23,10.57,IDLE,
19:28:29,978.152,174085,173768,-0.60,1.23,10.58,IDLE,
19:28:30,979.093,173276,173768,0.93,1.22,10.59,IDLE,
19:28:31,980.033,173540,173768,0.43,1.20,10.61,IDLE,
19:28:32,981.130,172883,173768,1.68,1.19,10.62,IDLE,
19:28:33,982.070,173344,173768,0.80,1.19,10.63,IDLE,
19:28:34,983.007,172962,173768,1.53,1.19,10.64,IDLE,
19:28:35,984.088,173766,173768,0.00,1.17,10.65,IDLE,
19:28:36,985.013,173463,173768,0.58,1.14,10.66,IDLE,
19:28:37,986.095,173898,173768,-0.25,1.14,10.67,IDLE,
19:28:38,987.021,173280,173768,0.93,1.14,10.68,IDLE,
19:28:39,988.107,173579,173768,0.36,1.14,10.69,IDLE,
19:28:40,989.047,173389,173768,0.72,1.13,10.70,IDLE,
19:28:41,990.149,173455,173768,0.59,1.12,10.71,IDLE,
19:28:42,991.090,172971,173768,1.51,1.12,10.72,IDLE,
19:28:43,992.031,173542,173768,0.43,1.11,10.73,IDLE,
19:28:44,993.128,174003,173768,-0.45,1.11,10.74,IDLE,
19:28:45,994.069,173847,173768,-0.15,1.12,10.74,IDLE,
19:28:46,995.010,173422,173768,0.66,1.12,10.75,IDLE,
19:28:47,996.107,173755,173768,0.02,1.12,10.76,IDLE,
19:28:48,997.048,172603,173768,2.21,1.14,10.77,IDLE,
19:28:49,998.146,173582,173768,0.35,1.13,10.77,IDLE,
19:28:50,999.087,173682,173768,0.16,1.13,10.78,IDLE,
19:28:51,1000.028,173657,173768,0.21,1.13,10.79,IDLE,
19:28:52,1001.126,173715,173768,0.10,1.13,10.80,IDLE,
19:28:53,1002.067,172967,173768,1.52,1.12,10.80,IDLE,
19:28:54,1003.007,172793,173768,1.85,1.13,10.81,IDLE,
19:28:55,1004.105,173416,173768,0.67,1.07,10.82,IDLE,
19:28:56,1005.045,174335,173768,-1.08,0.89,10.82,IDLE,
19:28:57,1006.143,173562,173768,0.39,0.65,10.81,IDLE,
19:28:58,1007.084,173172,173768,1.13,0.64,10.80,IDLE,
19:28:59,1008.025,173426,173768,0.65,0.65,10.79,IDLE,
19:29:00,1009.122,173712,173768,0.11,0.65,10.78,IDLE,
19:29:01,1010.063,173571,173768,0.37,0.64,10.77,IDLE,
19:29:02,1011.003,173448,173768,0.61,0.64,10.76,IDLE,
19:29:03,1012.101,173342,173768,0.81,0.65,10.75,IDLE,
19:29:04,1013.047,173359,173768,0.78,0.66,10.74,IDLE,
19:29:05,1014.144,173257,173768,0.97,0.64,10.73,IDLE,
19:29:06,1015.085,173375,173768,0.74,0.64,10.72,IDLE,
19:29:07,1016.025,173542,173768,0.43,0.62,10.71,IDLE,
19:29:08,1017.122,173329,173768,0.83,0.61,10.70,IDLE,
19:29:09,1018.062,173476,173768,0.55,0.62,10.69,IDLE,
19:29:10,1019.003,172739,173768,1.95,0.62,10.68,IDLE,
19:29:11,1020.100,173374,173768,0.75,0.63,10.66,IDLE,
19:29:12,1021.041,173068,173768,1.33,0.64,10.66,IDLE,
19:29:13,1022.137,173115,173768,1.24,0.64,10.65,IDLE,
19:29:14,1023.078,173151,173768,1.17,0.65,10.64,IDLE,
19:29:15,1024.019,172841,173768,1.76,0.66,10.63,IDLE,
19:29:16,1025.117,173127,173768,1.22,0.66,10.62,IDLE,
19:29:17,1026.057,173976,173768,-0.40,0.66,10.61,IDLE,
19:29:18,1027.154,173560,173768,0.39,0.67,10.60,IDLE,
19:29:19,1028.097,173593,173768,0.33,0.68,10.60,IDLE,
19:29:20,1029.038,173537,173768,0.44,0.66,10.59,IDLE,
19:29:21,1030.136,172902,173768,1.64,0.72,10.58,IDLE,
19:29:22,1031.078,173712,173768,0.11,0.72,10.58,IDLE,
19:29:23,1032.018,173675,173768,0.18,0.72,10.57,IDLE,
19:29:24,1033.115,173518,173768,0.47,0.72,10.57,IDLE,
19:29:25,1034.055,173463,173768,0.58,0.71,10.56,IDLE,
19:29:26,1035.153,173386,173768,0.72,0.70,10.56,IDLE,
19:29:27,1036.099,173262,173768,0.96,0.67,10.55,IDLE,
19:29:28,1037.039,172823,173768,1.79,0.67,10.54,IDLE,
19:29:29,1038.137,173316,173768,0.86,0.71,10.54,IDLE,
19:29:30,1039.078,173212,173768,1.05,0.71,10.53,IDLE,
19:29:31,1040.018,172726,173768,1.98,0.73,10.53,IDLE,
19:29:32,1041.115,173484,173768,0.54,0.74,10.52,IDLE,
19:29:33,1042.056,173331,173768,0.83,0.73,10.52,IDLE,
19:29:34,1043.153,173453,173768,0.60,0.73,10.51,IDLE,
19:29:35,1044.095,173692,173768,0.14,0.76,10.51,IDLE,
19:29:36,1045.035,173126,173768,1.22,0.76,10.51,IDLE,
19:29:37,1046.133,173824,173768,-0.11,0.76,10.50,IDLE,
19:29:38,1047.074,173690,173768,0.15,0.77,10.50,IDLE,
19:29:39,1048.014,173976,173768,-0.40,0.79,10.50,IDLE,
19:29:40,1049.112,173089,173768,1.29,0.81,10.50,IDLE,
19:29:41,1050.052,172967,173768,1.52,0.83,10.50,IDLE,
19:29:42,1051.150,172739,173768,1.95,0.85,10.50,IDLE,
19:29:43,1052.091,173024,173768,1.41,0.87,10.50,IDLE,
19:29:44,1053.031,173576,173768,0.36,0.87,10.50,IDLE,
19:29:45,1054.128,174171,173768,-0.77,0.90,10.50,IDLE,
19:29:46,1055.069,173814,173768,-0.09,0.91,10.51,IDLE,
19:29:47,1056.010,173552,173768,0.41,0.91,10.51,IDLE,
19:29:48,1057.107,172964,173768,1.52,0.90,10.51,IDLE,
19:29:49,1058.048,172828,173768,1.78,0.91,10.51,IDLE,
19:29:50,1059.149,173728,173768,0.07,0.90,10.52,IDLE,
19:29:51,1060.089,173065,173768,1.33,0.89,10.52,IDLE,
19:29:52,1061.030,173140,173768,1.19,0.90,10.52,IDLE,
19:29:53,1062.127,172684,173768,2.06,0.91,10.52,IDLE,
19:29:54,1063.067,173662,173768,0.20,0.86,10.52,IDLE,
19:29:55,1064.007,173440,173768,0.62,0.86,10.53,IDLE,
19:29:56,1065.104,173534,173768,0.44,0.85,10.53,IDLE,
19:29:57,1066.046,173382,173768,0.73,0.87,10.53,IDLE,
19:29:58,1067.144,174083,173768,-0.60,0.88,10.53,IDLE,
19:29:59,1068.085,173664,173768,0.20,0.90,10.53,IDLE,
19:30:00,1069.025,172905,173768,1.64,0.91,10.53,IDLE,
19:30:01,1070.123,173641,173768,0.24,0.90,10.53,IDLE,
19:30:02,1071.064,173299,173768,0.89,0.86,10.54,IDLE,
19:30:03,1072.005,172972,173768,1.51,0.86,10.54,IDLE,
19:30:04,1073.102,173677,173768,0.17,0.85,10.54,IDLE,
19:30:05,1074.042,174052,173768,-0.54,0.85,10.54,IDLE,
19:30:06,1075.140,172890,173768,1.67,0.87,10.54,IDLE,
19:30:07,1076.081,173336,173768,0.82,0.89,10.54,IDLE,
19:30:08,1077.022,173376,173768,0.74,0.85,10.54,IDLE,
19:30:09,1078.119,173042,173768,1.38,0.86,10.54,IDLE,
19:30:10,1079.060,173693,173768,0.14,0.85,10.54,IDLE,
19:30:11,1080.001,173716,173768,0.10,0.85,10.54,IDLE,
19:30:12,1081.098,173719,173768,0.09,0.85,10.54,IDLE,
19:30:13,1082.044,172921,173768,1.61,0.84,10.54,IDLE,
19:30:14,1083.141,172969,173768,1.52,0.83,10.54,IDLE,
19:30:15,1084.082,174208,173768,-0.84,0.82,10.54,IDLE,
19:30:16,1085.022,172823,173768,1.79,0.81,10.54,IDLE,
19:30:17,1086.120,173561,173768,0.39,0.82,10.54,IDLE,
19:30:18,1087.061,172900,173768,1.65,0.79,10.53,IDLE,
19:30:19,1088.002,173478,173768,0.55,0.78,10.53,IDLE,
19:30:20,1089.100,174065,173768,-0.56,0.80,10.53,IDLE,
19:30:21,1090.041,173111,173768,1.25,0.80,10.53,IDLE,
19:30:22,1091.138,173269,173768,0.95,0.79,10.53,IDLE,
19:30:23,1092.079,173019,173768,1.42,0.78,10.53,IDLE,
19:30:24,1093.020,173185,173768,1.11,0.79,10.52,IDLE,
19:30:25,1094.117,173231,173768,1.02,0.77,10.52,IDLE,
19:30:26,1095.057,173036,173768,1.39,0.77,10.52,IDLE,
19:30:27,1096.155,173468,173768,0.57,0.76,10.51,IDLE,
19:30:28,1097.096,173577,173768,0.36,0.76,10.51,IDLE,
19:30:29,1098.037,172774,173768,1.89,0.77,10.51,IDLE,
19:30:30,1099.133,173387,173768,0.72,0.75,10.51,IDLE,
19:30:31,1100.075,173497,173768,0.51,0.74,10.50,IDLE,
19:30:32,1101.015,173056,173768,1.35,0.71,10.50,IDLE,
19:30:33,1102.112,173256,173768,0.97,0.71,10.49,IDLE,
19:30:34,1103.053,173565,173768,0.38,0.71,10.49,IDLE,
19:30:35,1104.150,173618,173768,0.28,0.71,10.48,IDLE,
19:30:36,1105.094,173333,173768,0.82,0.70,10.48,IDLE,
19:30:37,1106.035,173273,173768,0.94,0.68,10.47,IDLE,
19:30:38,1107.132,173138,173768,1.19,0.65,10.47,IDLE,
19:30:39,1108.072,173303,173768,0.88,0.63,10.46,IDLE,
19:30:40,1109.013,172680,173768,2.06,0.62,10.45,IDLE,
19:30:41,1110.111,173716,173768,0.10,0.67,10.45,IDLE,
19:30:42,1111.051,173664,173768,0.20,0.67,10.44,IDLE,
19:30:43,1112.148,173707,173768,0.11,0.68,10.44,IDLE,
19:30:44,1113.089,173119,173768,1.23,0.68,10.43,IDLE,
19:30:45,1114.030,172652,173768,2.12,0.67,10.43,IDLE,
19:30:46,1115.126,173422,173768,0.66,0.67,10.42,IDLE,
19:30:47,1116.068,173635,173768,0.25,0.67,10.42,IDLE,
19:30:48,1117.008,172974,173768,1.51,0.65,10.41,IDLE,
19:30:49,1118.106,173157,173768,1.16,0.62,10.40,IDLE,
19:30:50,1119.047,173590,173768,0.34,0.61,10.40,IDLE,
19:30:51,1120.145,174412,173768,-1.22,0.67,10.39,IDLE,
19:30:52,1121.085,174416,173768,-1.23,0.74,10.39,IDLE,
19:30:53,1122.025,173506,173768,0.50,0.73,10.38,IDLE,
19:30:54,1123.123,173512,173768,0.48,0.72,10.38,IDLE,
19:30:55,1124.064,174010,173768,-0.46,0.74,10.38,IDLE,
19:30:56,1125.005,172949,173768,1.55,0.75,10.38,IDLE,
19:30:57,1126.102,173664,173768,0.20,0.74,10.38,IDLE,
19:30:58,1127.043,173319,173768,0.85,0.75,10.37,IDLE,
19:30:59,1128.145,174153,173768,-0.73,0.78,10.37,IDLE,
19:31:00,1129.085,172888,173768,1.67,0.79,10.37,IDLE,
19:31:01,1130.026,173911,173768,-0.27,0.79,10.37,IDLE,
19:31:02,1131.123,172755,173768,1.92,0.79,10.37,IDLE,
19:31:03,1132.065,173320,173768,0.85,0.81,10.37,IDLE,
19:31:04,1133.005,173083,173768,1.30,0.81,10.37,IDLE,
19:31:05,1134.105,173288,173768,0.91,0.81,10.37,IDLE,
19:31:06,1135.045,173790,173768,-0.04,0.81,10.38,IDLE,
19:31:07,1136.143,173279,173768,0.93,0.82,10.38,IDLE,
19:31:08,1137.084,173457,173768,0.59,0.81,10.38,IDLE,
19:31:09,1138.025,172985,173768,1.48,0.82,10.38,IDLE,
19:31:10,1139.122,173930,173768,-0.31,0.85,10.38,IDLE,
19:31:11,1140.063,173626,173768,0.27,0.85,10.38,IDLE,
19:31:12,1141.004,173035,173768,1.39,0.86,10.38,IDLE,
19:31:13,1142.101,173080,173768,1.30,0.83,10.39,IDLE,
19:31:14,1143.042,174005,173768,-0.45,0.82,10.39,IDLE,
19:31:15,1144.139,173472,173768,0.56,0.83,10.39,IDLE,
19:31:16,1145.079,172891,173768,1.66,0.83,10.39,IDLE,
19:31:17,1146.020,173236,173768,1.01,0.84,10.39,IDLE,
19:31:18,1147.118,173077,173768,1.31,0.84,10.39,IDLE,
19:31:19,1148.059,173962,173768,-0.37,0.83,10.39,IDLE,
19:31:20,1149.001,173819,173768,-0.10,0.84,10.40,IDLE,
19:31:21,1150.098,173219,173768,1.04,0.84,10.40,IDLE,
19:31:22,1151.039,174046,173768,-0.53,0.84,10.40,IDLE,
19:31:23,1152.136,173144,173768,1.18,0.84,10.40,IDLE,
19:31:24,1153.077,173747,173768,0.04,0.82,10.40,IDLE,
19:31:25,1154.017,173099,173768,1.27,0.76,10.40,IDLE,
19:31:26,1155.115,173346,173768,0.80,0.77,10.40,IDLE,
19:31:27,1156.057,173347,173768,0.80,0.77,10.40,IDLE,
19:31:28,1157.153,173668,173768,0.19,0.75,10.40,IDLE,
19:31:29,1158.095,173196,173768,1.08,0.74,10.39,IDLE,
19:31:30,1159.035,173174,173768,1.13,0.75,10.39,IDLE,
19:31:31,1160.132,173070,173768,1.32,0.74,10.39,IDLE,
19:31:32,1161.073,173192,173768,1.09,0.71,10.39,IDLE,
19:31:33,1162.014,173492,173768,0.52,0.69,10.38,IDLE,
19:31:34,1163.112,174151,173768,-0.73,0.69,10.38,IDLE,
19:31:35,1164.052,173614,173768,0.29,0.70,10.38,IDLE,
19:31:36,1165.149,173181,173768,1.11,0.68,10.37,IDLE,
19:31:37,1166.091,172731,173768,1.97,0.69,10.37,IDLE,
19:31:38,1167.031,172937,173768,1.58,0.72,10.37,IDLE,
19:31:39,1168.128,172914,173768,1.62,0.73,10.36,IDLE,
19:31:40,1169.068,173828,173768,-0.11,0.74,10.36,IDLE,
19:31:41,1170.009,173947,173768,-0.34,0.76,10.36,IDLE,
19:31:42,1171.107,173258,173768,0.97,0.78,10.36,IDLE,
19:31:43,1172.048,173144,173768,1.18,0.76,10.36,IDLE,
19:31:44,1173.146,173710,173768,0.11,0.75,10.36,IDLE,
19:31:45,1174.091,173811,173768,-0.08,0.74,10.36,IDLE,
19:31:46,1175.032,173103,173768,1.26,0.73,10.36,IDLE,
19:31:47,1176.129,173239,173768,1.00,0.72,10.35,IDLE,
19:31:48,1177.070,173981,173768,-0.41,0.72,10.35,IDLE,
19:31:49,1178.010,172956,173768,1.54,0.74,10.35,IDLE,
19:31:50,1179.108,173221,173768,1.04,0.73,10.35,IDLE,
19:31:51,1180.049,173221,173768,1.04,0.76,10.35,IDLE,
19:31:52,1181.145,173259,173768,0.96,0.75,10.34,IDLE,
19:31:53,1182.087,173752,173768,0.03,0.74,10.34,IDLE,
19:31:54,1183.028,172378,173768,2.64,0.75,10.34,IDLE,
19:31:55,1184.126,173709,173768,0.11,0.74,10.34,IDLE,
19:31:56,1185.067,173519,173768,0.47,0.74,10.34,IDLE,
19:31:57,1186.007,173056,173768,1.35,0.74,10.34,IDLE,
19:31:58,1187.104,174152,173768,-0.73,0.75,10.34,IDLE,
19:31:59,1188.045,173547,173768,0.42,0.75,10.34,IDLE,
19:32:00,1189.142,173420,173768,0.66,0.75,10.33,IDLE,
19:32:01,1190.084,173609,173768,0.30,0.75,10.33,IDLE,
19:32:02,1191.014,172491,173768,2.42,0.79,10.33,IDLE,
19:32:03,1192.096,173475,173768,0.56,0.83,10.33,IDLE,
19:32:04,1193.055,173351,173768,0.79,0.83,10.34,IDLE,
19:32:05,1194.010,173351,173768,0.79,0.83,10.34,IDLE,
19:32:06,1195.091,173198,173768,1.08,0.83,10.34,IDLE,
19:32:07,1196.029,173405,173768,0.69,0.83,10.34,IDLE,
19:32:08,1197.130,172921,173768,1.61,0.85,10.34,IDLE,
19:32:09,1198.071,173299,173768,0.89,0.84,10.35,IDLE,
19:32:10,1199.012,173560,173768,0.39,0.85,10.35,IDLE,
19:32:11,1200.110,173275,173768,0.93,0.83,10.35,IDLE,
19:32:12,1201.051,173040,173768,1.38,0.83,10.35,IDLE,
19:32:13,1202.148,172888,173768,1.67,0.82,10.35,IDLE,
19:32:14,1203.090,173197,173768,1.08,0.80,10.36,IDLE,
19:32:15,1204.031,173197,173768,1.08,0.78,10.36,IDLE,
19:32:16,1205.128,172987,173768,1.48,0.78,10.36,IDLE,
19:32:17,1206.068,173743,173768,0.05,0.78,10.36,IDLE,
19:32:18,1207.009,173234,173768,1.01,0.78,10.36,IDLE,
19:32:19,1208.106,173682,173768,0.16,0.78,10.35,IDLE,
19:32:20,1209.046,173749,173768,0.04,0.80,10.35,IDLE,
19:32:21,1210.144,173953,173768,-0.35,0.79,10.36,IDLE,
